X13n0287_001:0501a07	大佛頂首楞嚴經疏解蒙鈔目錄	大 佛 頂 首 楞 嚴 經 疏 解 蒙 鈔 目 錄 
X13n0287_001:0503b14	師住匡山。為蕭伯玉所諮請。今茲刻經。伯玉猶子孟昉。首先唱導。亦緣因也。上章困敦歲三月三日敬他老人	師 住 匡 山 為 蕭 伯 玉 所 諮 請 今 茲 刻 經 伯 玉 猶 子 孟 昉 首 先 唱 導 亦 緣 因 也 上 章 困 敦 歲 三 月 三 日 敬 他 老 人 
X13n0287_001:0503b15	謙益焚香再拜重記歲月)。	謙 益 焚 香 再 拜 重 記 歲 月 
X13n0287_001:0503b18	大佛頂首楞嚴經疏解蒙鈔卷首(之一)	大 佛 頂 首 楞 嚴 經 疏 解 蒙 鈔 卷 首 之 一 
X13n0287_001:0503b20	海印弟子　蒙叟錢謙益述	海 印 弟 子 蒙 叟 錢 謙 益 述 
X13n0287_001:0503b21	古今疏解品目	古 今 疏 解 品 目 
X13n0287_001:0503b22	唐	唐 
X13n0287_001:0503b23	崇福寺惟慤法師疏(慤公於至德初年。得房相家筆受經函。發願譔疏。計十一年始	崇 福 寺 惟 慤 法 師 疏 慤 公 於 至 德 初 年 得 房 相 家 筆 受 經 函 發 願 譔 疏 計 十 一 年 始 
X13n0287_001:0503b24	下筆。勒成三卷。目為玄贊。文義幽頤。盛行西北。實此經疏解之祖也。高僧傳云。慤公撰疏。夢妙吉祥乘狻猊。自	下 筆 勒 成 三 卷 目 為 玄 贊 文 義 幽 頤 盛 行 西 北 實 此 經 疏 解 之 祖 也 高 僧 傳 云 慤 公 撰 疏 夢 妙 吉 祥 乘 狻 猊 自 
X13n0287_001:0503c01	其口入。及將徹簡。寐中見由口而。出。在。乎華嚴宗中。文殊智也。永明宗鏡。引慤公論楞嚴六十聖位。深契華嚴	其 口 入 及 將 徹 簡 寐 中 見 由 口 而 出 在 乎 華 嚴 宗 中 文 殊 智 也 永 明 宗 鏡 引 慤 公 論 楞 嚴 六 十 聖 位 深 契 華 嚴 
X13n0287_001:0503c02	圓融法界之旨。人知長水釋楞嚴用華嚴宗旨。而不知其原本於慤公也。長水解經首一時。有說法領法四對。	圓 融 法 界 之 旨 人 知 長 水 釋 楞 嚴 用 華 嚴 宗 旨 而 不 知 其 原 本 於 慤 公 也 長 水 解 經 首 一 時 有 說 法 領 法 四 對 
X13n0287_001:0503c03	金剛刊定。記云。此是慤公楞嚴疏意。故知長水之疏。於玄贊採擷多矣。萬松錄。載慤師八處徵心科解。尤奇崇	金 剛 刊 定 記 云 此 是 慤 公 楞 嚴 疏 意 故 知 長 水 之 疏 於 玄 贊 採 擷 多 矣 萬 松 錄 載 慤 師 八 處 徵 心 科 解 尤 奇 崇 
X13n0287_001:0503c04	福。義海諸書。亦云興福)。	福 義 海 諸 書 亦 云 興 福 
X13n0287_001:0503c05	魏北舘陶沙門慧振科判(振公初立義例。即此經科判之祖也。資中已下。皆所	魏 北 舘 陶 沙 門 慧 振 科 判 振 公 初 立 義 例 即 此 經 科 判 之 祖 也 資 中 已 下 皆 所 
X13n0287_001:0503c06	遵用長水云。振公八段。資中顯稱。吾今從古。依振公判。八段七科。開合之異耳。北峰七科。溫陵五分。標指有別。	遵 用 長 水 云 振 公 八 段 資 中 顯 稱 吾 今 從 古 依 振 公 判 八 段 七 科 開 合 之 異 耳 北 峰 七 科 溫 陵 五 分 標 指 有 別 
X13n0287_001:0503c07	義門不殊。後人各樹門墻。競標科段。清涼訶為已雜塵飛徒盈紙墨。今並裁而削之。雖云近師長水。實則遠宗	義 門 不 殊 後 人 各 樹 門 墻 競 標 科 段 清 涼 訶 為 已 雜 塵 飛 徒 盈 紙 墨 今 並 裁 而 削 之 雖 云 近 師 長 水 實 則 遠 宗 
X13n0287_001:0503c08	舘陶。先河後海。何必改作。振公亦云慧震)。	舘 陶 先 河 後 海 何 必 改 作 振 公 亦 云 慧 震 
X13n0287_001:0503c09	蜀資中弘沇法師疏(繼崇福而作疏者。資中也。義例則取諸舘陶。古今疏解。惟此三	蜀 資 中 弘 沇 法 師 疏 繼 崇 福 而 作 疏 者 資 中 也 義 例 則 取 諸 舘 陶 古 今 疏 解 惟 此 三 
X13n0287_001:0503c10	師。導其前路矣。長水疏經。多引沇師舊文。而不舉其名。以義海諸書。參之今疏。略可考見。其解奢摩他三法云。	師 導 其 前 路 矣 長 水 疏 經 多 引 沇 師 舊 文 而 不 舉 其 名 以 義 海 諸 書 參 之 今 疏 略 可 考 見 其 解 奢 摩 他 三 法 云 
X13n0287_001:0503c11	大意與一心三觀相應。此則原本止觀。即孤山諸師。用台觀解經之祖也)。	大 意 與 一 心 三 觀 相 應 此 則 原 本 止 觀 即 孤 山 諸 師 用 台 觀 解 經 之 祖 也 
X13n0287_001:0503c12	長慶道巘禪師楞嚴說文(巘師以趙州嗣孫。撰此經說文。宗門引重。義海失載。	長 慶 道 巘 禪 師 楞 嚴 說 文 巘 師 以 趙 州 嗣 孫 撰 此 經 說 文 宗 門 引 重 義 海 失 載 
X13n0287_001:0503c13	會解遂沒其名。故其書不傳。今於海眼補註。大藏一覽等書。採其零義。略鈔數則。唐人以禪宗解經者。自長慶	會 解 遂 沒 其 名 故 其 書 不 傳 今 於 海 眼 補 註 大 藏 一 覽 等 書 採 其 零 義 略 鈔 數 則 唐 人 以 禪 宗 解 經 者 自 長 慶 
X13n0287_001:0503c14	始。於振沇二師之外。別標一宗。即溫陵諸師之祖也)。	始 於 振 沇 二 師 之 外 別 標 一 宗 即 溫 陵 諸 師 之 祖 也 
X13n0287_001:0503c15	五代吳越	五 代 吳 越 
X13n0287_001:0503c16	永明寺智覺壽禪師宗鏡錄(禪師會三宗學者。集錄大乘經論。諸家語錄。撰	永 明 寺 智 覺 壽 禪 師 宗 鏡 錄 禪 師 會 三 宗 學 者 集 錄 大 乘 經 論 諸 家 語 錄 撰 
X13n0287_001:0503c17	宗鏡錄一百卷。折衷法門。會歸心要。多取證於楞嚴。所引古釋。即慤振沇三家之說也。長水疏經。裁決要義。用	宗 鏡 錄 一 百 卷 折 衷 法 門 會 歸 心 要 多 取 證 於 楞 嚴 所 引 古 釋 即 慤 振 沇 三 家 之 說 也 長 水 疏 經 裁 決 要 義 用 
X13n0287_001:0503c18	宗鏡為詮準。而寂音僧寶傳。發明永明撰述。以徵心直指為緣起。古師弘法。確有淵源。今人習而不察。間有採	宗 鏡 為 詮 準 而 寂 音 僧 寶 傳 發 明 永 明 撰 述 以 徵 心 直 指 為 緣 起 古 師 弘 法 確 有 淵 源 今 人 習 而 不 察 間 有 採 
X13n0287_001:0503c19	剟。徒取駢偶之詞。資為旁義而已。蒙之鈔略。披文揀集。廣引證明。零義單詞。罔敢遺闕。欲使學者。知古義有所	剟 徒 取 駢 偶 之 詞 資 為 旁 義 而 已 蒙 之 鈔 略 披 文 揀 集 廣 引 證 明 零 義 單 詞 罔 敢 遺 闕 欲 使 學 者 知 古 義 有 所 
X13n0287_001:0503c20	從來。勿尋枝而失幹也)。	從 來 勿 尋 枝 而 失 幹 也 
X13n0287_001:0503c21	宋	宋 
X13n0287_001:0503c22	真際崇節法師撰刪補疏。	真 際 崇 節 法 師 撰 刪 補 疏 
X13n0287_001:0503c23	[橘矛+隹]李靈光洪敏法師撰證真鈔(二師疏鈔。未見全文。略見義海諸錄)。	[橘矛隹] 李 靈 光 洪 敏 法 師 撰 證 真 鈔 二 師 疏 鈔 未 見 全 文 略 見 義 海 諸 錄 
X13n0287_001:0503c24	長水疏主楞嚴大師子璿撰義疏註經十卷(長水初依靈光	長 水 疏 主 楞 嚴 大 師 子 璿 撰 義 疏 註 經 十 卷 長 水 初 依 靈 光 
X13n0287_001:0504a01	敏師。學賢首教觀。尤精於楞嚴。已而得悟於琅琊。受扶宗之付囑。乃依賢首五教。馬鳴五重。詳定舘陶科判。採	敏 師 學 賢 首 教 觀 尤 精 於 楞 嚴 已 而 得 悟 於 琅 琊 受 扶 宗 之 付 囑 乃 依 賢 首 五 教 馬 鳴 五 重 詳 定 舘 陶 科 判 採 
X13n0287_001:0504a02	集慤沇敏節諸家之解。釋通此經。勒定一家。是中修治止觀。參合天台。揀辨心識。圓收宗鏡。理該教觀。又通經	集 慤 沇 敏 節 諸 家 之 解 釋 通 此 經 勒 定 一 家 是 中 修 治 止 觀 參 合 天 台 揀 辨 心 識 圓 收 宗 鏡 理 該 教 觀 又 通 經 
X13n0287_001:0504a03	論。性相審諦。悟解詳明。裴相之贊圭山云。文廣理一。語簡義圓。以方長水。良無愧焉。今茲鈔略。奉為準繩。期於	論 性 相 審 諦 悟 解 詳 明 裴 相 之 贊 圭 山 云 文 廣 理 一 語 簡 義 圓 以 方 長 水 良 無 愧 焉 今 茲 鈔 略 奉 為 準 繩 期 於 
X13n0287_001:0504a04	研照智燈。刊落枝蔓。紫柏有言。長水疏經。為百代心宗之祖。卓哉斯言。即寂音義學之訶。亦可以息喙矣)。(△稟	研 照 智 燈 刊 落 枝 蔓 紫 柏 有 言 長 水 疏 經 為 百 代 心 宗 之 祖 卓 哉 斯 言 即 寂 音 義 學 之 訶 亦 可 以 息 喙 矣 稟 
X13n0287_001:0504a05	長水之學者。有蘇臺元約疏鈔。宋時盛行于世。今不傳。又有道歡法師手鑑。及釋要等。皆鈔類也。今略見海眼	長 水 之 學 者 有 蘇 臺 元 約 疏 鈔 宋 時 盛 行 于 世 今 不 傳 又 有 道 歡 法 師 手 鑑 及 釋 要 等 皆 鈔 類 也 今 略 見 海 眼 
X13n0287_001:0504a06	補註。及桐洲集註)。	補 註 及 桐 洲 集 註 
X13n0287_001:0504a07	泐潭曉月禪師標指要義(宜陽參學比丘應乾集錄)。△閩僧咸輝	泐 潭 曉 月 禪 師 標 指 要 義 宜 陽 參 學 比 丘 應 乾 集 錄 閩 僧 咸 輝 
X13n0287_001:0504a08	楞嚴經義海三十卷(已上二書皆長水之流派也。月公與長水。同參瑯琊得悟。晚居	楞 嚴 經 義 海 三 十 卷 已 上 二 書 皆 長 水 之 流 派 也 月 公 與 長 水 同 參 瑯 琊 得 悟 晚 居 
X13n0287_001:0504a09	泐潭道濟庵。與其徒應乾。論楞嚴指決。其科節一依長水。取其文之精要。刪掇附註。乾道中。咸輝書配。研究標	泐 潭 道 濟 庵 與 其 徒 應 乾 論 楞 嚴 指 決 其 科 節 一 依 長 水 取 其 文 之 精 要 刪 掇 附 註 乾 道 中 咸 輝 書 配 研 究 標 
X13n0287_001:0504a10	指。知月公本依長水也。遂取疏義標指。排合經文。附以吳興集解。目為義海。雖採集眾解。一以長水為綱骨。其	指 知 月 公 本 依 長 水 也 遂 取 疏 義 標 指 排 合 經 文 附 以 吳 興 集 解 目 為 義 海 雖 採 集 眾 解 一 以 長 水 為 綱 骨 其 
X13n0287_001:0504a11	言曰。諸師師承不同。得失互見。正相與抑揚聖教。洗蕩物情。亦庶乎通人之言矣)。	言 曰 諸 師 師 承 不 同 得 失 互 見 正 相 與 抑 揚 聖 教 洗 蕩 物 情 亦 庶 乎 通 人 之 言 矣 
X13n0287_001:0504a12	孤山法慧法師智圓經疏十卷谷響鈔十卷(釋自撰楞嚴疏)。	孤 山 法 慧 法 師 智 圓 經 疏 十 卷 谷 響 鈔 十 卷 釋 自 撰 楞 嚴 疏 
X13n0287_001:0504a13	△吳興淨覺法師仁岳集解十卷(集崇福已下諸解。而附己說為私謂)。	 吳 興 淨 覺 法 師 仁 岳 集 解 十 卷 集 崇 福 已 下 諸 解 而 附 己 說 為 私 謂 
X13n0287_001:0504a14	熏聞記五卷(釋自造集解)。(△自智者大師。遙禮楞嚴入滅遺記。於是孤山圓師。首先奮筆。思	熏 聞 記 五 卷 釋 自 造 集 解 自 智 者 大 師 遙 禮 楞 嚴 入 滅 遺 記 於 是 孤 山 圓 師 首 先 奮 筆 思 
X13n0287_001:0504a15	應肉身比丘之讖。用三止三觀貼釋此經。吳興岳師。力扶孤山。張皇其說。自時厥後。講席師承。咸以台觀部屬	應 肉 身 比 丘 之 讖 用 三 止 三 觀 貼 釋 此 經 吳 興 岳 師 力 扶 孤 山 張 皇 其 說 自 時 厥 後 講 席 師 承 咸 以 台 觀 部 屬 
X13n0287_001:0504a16	楞嚴。無餘說矣。今按孤山教義分明。文詞富有。十部疏主。宜其擅名。然其分配三止。則觀網未圓。錯解三摩。則	楞 嚴 無 餘 說 矣 今 按 孤 山 教 義 分 明 文 詞 富 有 十 部 疏 主 宜 其 擅 名 然 其 分 配 三 止 則 觀 網 未 圓 錯 解 三 摩 則 
X13n0287_001:0504a17	義門未確。春前夏滿尅定說經。則時教未審。葢亦山外一家之言。非此經通義也。吳興分衛得悟。若拓虗空。詞	義 門 未 確 春 前 夏 滿 尅 定 說 經 則 時 教 未 審 葢 亦 山 外 一 家 之 言 非 此 經 通 義 也 吳 興 分 衛 得 悟 若 拓 虗 空 詞 
X13n0287_001:0504a18	辨從橫。穿穴經論。妨難側出結彈繁興。方諸古人。良多新解。未免自尊己德。下視先賢。未能善自他宗。抑亦招	辨 從 橫 穿 穴 經 論 妨 難 側 出 結 彈 繁 興 方 諸 古 人 良 多 新 解 未 免 自 尊 己 德 下 視 先 賢 未 能 善 自 他 宗 抑 亦 招 
X13n0287_001:0504a19	建立過。當其雪謗扶宗。已無上古。豈知靈芝開口。更有後人。此病於今正煩。未能縷指)。△桐洲	建 立 過 當 其 雪 謗 扶 宗 已 無 上 古 豈 知 靈 芝 開 口 更 有 後 人 此 病 於 今 正 煩 未 能 縷 指 桐 洲 
X13n0287_001:0504a20	法師懷坦集註十卷(南渡已後。稟學台宗者。竹庵可觀。得法於車溪。大慧稱為教海	法 師 懷 坦 集 註 十 卷 南 渡 已 後 稟 學 台 宗 者 竹 庵 可 觀 得 法 於 車 溪 大 慧 稱 為 教 海 
X13n0287_001:0504a21	老龍。雖其搜剔苦心。未免葛藤滿紙。觀之嗣。為北峰印。印之後。為桐洲坦。無極度。各有詮釋。桐洲集註。收集神	老 龍 雖 其 搜 剔 苦 心 未 免 葛 藤 滿 紙 觀 之 嗣 為 北 峰 印 印 之 後 為 桐 洲 坦 無 極 度 各 有 詮 釋 桐 洲 集 註 收 集 神 
X13n0287_001:0504a22	智補註。竹庵補遺。北峰解題諸家。皆以敷演教觀。輔翼圓岳。開張本宗。顯揚父祖而已。元皇慶中。北峰孫我庵	智 補 註 竹 庵 補 遺 北 峰 解 題 諸 家 皆 以 敷 演 教 觀 輔 翼 圓 岳 開 張 本 宗 顯 揚 父 祖 而 已 元 皇 慶 中 北 峰 孫 我 庵 
X13n0287_001:0504a23	本無。重為修治。附以私議。亦山家一家之書也。栢庭善菩月。嗣法月堂。竹庵常命分講。著玄覽二卷。疏通大意。謂	本 無 重 為 修 治 附 以 私 議 亦 山 家 一 家 之 書 也 栢 庭 善 菩 月 嗣 法 月 堂 竹 庵 常 命 分 講 著 玄 覽 二 卷 疏 通 大 意 謂 
X13n0287_001:0504a24	一家借位。未始定論。斯亦山家之錚錚者矣。經肆流傳。更有侗洲集註。馮祭酒作序者。多引融室廣註。知為國	一 家 借 位 未 始 定 論 斯 亦 山 家 之 錚 錚 者 矣 經 肆 流 傳 更 有 侗 洲 集 註 馮 祭 酒 作 序 者 多 引 融 室 廣 註 知 為 國 
X13n0287_001:0504b01	初撰集。或桐洲後人託名也。懷坦。今本譌為思坦)。	初 撰 集 或 桐 洲 後 人 託 名 也 懷 坦 今 本 譌 為 思 坦 
X13n0287_001:0504b02	石門圓明禪師洪覺範著尊頂法論十卷(亦云寂音尊者)東	石 門 圓 明 禪 師 洪 覺 範 著 尊 頂 法 論 十 卷 亦 云 寂 音 尊 者 東 
X13n0287_001:0504b03	吳雷庵正受如方山新論例釐論入經名曰楞嚴合	吳 雷 庵 正 受 如 方 山 新 論 例 釐 論 入 經 名 曰 楞 嚴 合 
X13n0287_001:0504b04	論而自附己見為論補(寂音謂此經說尊頂法。明見。佛性。而傳注之家。從而汩之。	論 而 自 附 己 見 為 論 補 寂 音 謂 此 經 說 尊 頂 法 明 見 佛 性 而 傳 注 之 家 從 而 汩 之 
X13n0287_001:0504b05	學者乃疑以為教乘。嘗深觀之。得世尊意於諸家箋釋之外。由是造論。略正綱宗。排斥異說。以無頂頂相法。超	學 者 乃 疑 以 為 教 乘 嘗 深 觀 之 得 世 尊 意 於 諸 家 箋 釋 之 外 由 是 造 論 略 正 綱 宗 排 斥 異 說 以 無 頂 頂 相 法 超 
X13n0287_001:0504b06	見悟明為了知。以止觀妙法。稱性觀照為方便。使人知成佛顯決。修行要門。從語言文字三昧。證入自住三摩	見 悟 明 為 了 知 以 止 觀 妙 法 稱 性 觀 照 為 方 便 使 人 知 成 佛 顯 決 修 行 要 門 從 語 言 文 字 三 昧 證 入 自 住 三 摩 
X13n0287_001:0504b07	地。如是而已。其與靈源論法相抵。及其扶宗衛法之苦心。蒙于佛頂枝錄。著之詳矣。論中妙義。玲瓏逗漏。殆如	地 如 是 而 已 其 與 靈 源 論 法 相 抵 及 其 扶 宗 衛 法 之 苦 心 蒙 于 佛 頂 枝 錄 著 之 詳 矣 論 中 妙 義 玲 瓏 逗 漏 殆 如 
X13n0287_001:0504b08	走盤之珠。駭鷄之犀。而援據經論。斷章竪義。未能盡厭人心者。亦間有之。如謂佛頂三摩提。為請法中之一也。	走 盤 之 珠 駭 鷄 之 犀 而 援 據 經 論 斷 章 竪 義 未 能 盡 厭 人 心 者 亦 間 有 之 如 謂 佛 頂 三 摩 提 為 請 法 中 之 一 也 
X13n0287_001:0504b09	謂菩薩具足萬行。非首楞嚴具足萬行也。謂前五識。是第八識相分也。引瑜伽眼識三心。謂第三心為等流也。	謂 菩 薩 具 足 萬 行 非 首 楞 嚴 具 足 萬 行 也 謂 前 五 識 是 第 八 識 相 分 也 引 瑜 伽 眼 識 三 心 謂 第 三 心 為 等 流 也 
X13n0287_001:0504b10	揀長水結歸五重。不知是清涼逆推之法。而斥為義學也。若此之類。或然或疑。將頂論自有綱宗。或禪解不無	揀 長 水 結 歸 五 重 不 知 是 清 涼 逆 推 之 法 而 斥 為 義 學 也 若 此 之 類 或 然 或 疑 將 頂 論 自 有 綱 宗 或 禪 解 不 無 
X13n0287_001:0504b11	影略。世有法匠。自出手眼。刊而正之。無俾疑誤後學。斯亦寂音所印許也。雷庵補註。稟承尊頂。其統論曰。直指	影 略 世 有 法 匠 自 出 手 眼 刊 而 正 之 無 俾 疑 誤 後 學 斯 亦 寂 音 所 印 許 也 雷 庵 補 註 稟 承 尊 頂 其 統 論 曰 直 指 
X13n0287_001:0504b12	之道。非觀照所及。如來不能提攝慶喜。令其自見自悟。至如來自到境界。不得已而示以入三摩提之路。破五	之 道 非 觀 照 所 及 如 來 不 能 提 攝 慶 喜 令 其 自 見 自 悟 至 如 來 自 到 境 界 不 得 已 而 示 以 入 三 摩 提 之 路 破 五 
X13n0287_001:0504b13	陰魔之惑。是為最後垂範。信斯言也。則此經中宣勝義中。最勝義性。總是第二門頭。有三摩提。名大佛頂。首楞	陰 魔 之 惑 是 為 最 後 垂 範 信 斯 言 也 則 此 經 中 宣 勝 義 中 最 勝 義 性 總 是 第 二 門 頭 有 三 摩 提 名 大 佛 頂 首 楞 
X13n0287_001:0504b14	嚴王。何謂一門超出。觀世音從聞思修。入三摩地。何以上合諸佛。學人承誤。莽蕩撥無恐有空魔。入其心腑。未	嚴 王 何 謂 一 門 超 出 觀 世 音 從 聞 思 修 入 三 摩 地 何 以 上 合 諸 佛 學 人 承 誤 莽 蕩 撥 無 恐 有 空 魔 入 其 心 腑 未 
X13n0287_001:0504b15	能長飲光之矣。祗足重石門之悲。蒙故不得而不辯也)。	能 長 飲 光 之 矣 祗 足 重 石 門 之 悲 蒙 故 不 得 而 不 辯 也 
X13n0287_001:0504b16	王文公介甫楞嚴經解(文公罷相。歸老鐘山之定林。著首楞嚴疏義。洪覺範稱之。	王 文 公 介 甫 楞 嚴 經 解 文 公 罷 相 歸 老 鐘 山 之 定 林 著 首 楞 嚴 疏 義 洪 覺 範 稱 之 
X13n0287_001:0504b17	以謂其文簡而肆。略諸師之詳。而詳諸師之略。非識妙者莫能窺也。有宋宰執大臣。深契佛學。疏解首楞者。文	以 謂 其 文 簡 而 肆 略 諸 師 之 詳 而 詳 諸 師 之 略 非 識 妙 者 莫 能 窺 也 有 宋 宰 執 大 臣 深 契 佛 學 疏 解 首 楞 者 文 
X13n0287_001:0504b18	公與張觀文無盡也。文公之疏解。與無盡之海眼。平心觀之。手眼具在。具隻眼者。自能了別。蒙不敢以宗門之	公 與 張 觀 文 無 盡 也 文 公 之 疏 解 與 無 盡 之 海 眼 平 心 觀 之 手 眼 具 在 具 隻 眼 者 自 能 了 別 蒙 不 敢 以 宗 門 之 
X13n0287_001:0504b19	軒輊。輙分左右袒也)。	軒 輊 輙 分 左 右 袒 也 
X13n0287_001:0504b20	張無盡刪修楞嚴改名楞嚴海眼經兼採集諸家之	張 無 盡 刪 修 楞 嚴 改 名 楞 嚴 海 眼 經 兼 採 集 諸 家 之 
X13n0287_001:0504b21	解及己說為補註(無盡刪修楞嚴。竄易緣起。移置前後。芟除重複。改定聖位。削匿王指	解 及 己 說 為 補 註 無 盡 刪 修 楞 嚴 竄 易 緣 起 移 置 前 後 芟 除 重 複 改 定 聖 位 削 匿 王 指 
